Macrotrends Data Download

Hang Seng Composite Index - 30 Year Historical Chart

DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.



ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
2004-11-18,13799.8203
2004-11-19,13787.6797
2004-11-22,13800.5996
2004-11-23,14023.2900
2004-11-24,13997.0195
2004-11-25,13926.6104
2004-11-26,13895.0303
2004-11-29,14066.9102
2004-11-30,14060.0498
2004-12-01,14162.7998
2004-12-02,14261.7900
2004-12-03,14211.8398
2004-12-06,14256.8604
2004-12-07,14235.7803
2004-12-08,14022.3203
2004-12-09,14008.8203
2004-12-10,13901.8096
2004-12-13,13886.1602
2004-12-14,14043.5195
2004-12-15,14078.5400
2004-12-16,14024.6299
2004-12-17,13992.4404
2004-12-20,14214.0400
2004-12-21,14180.7900
2004-12-22,14151.0801
2004-12-23,14235.2998
2004-12-24,14194.9004
2004-12-28,14196.9502
2004-12-29,14266.3799
2004-12-30,14163.5498
2004-12-31,14230.1397
2005-01-03,14237.4199
2005-01-04,14045.9004
2005-01-05,13764.3604
2005-01-06,13712.0400
2005-01-07,13574.8604
2005-01-10,13531.3897
2005-01-11,13509.2500
2005-01-12,13565.3096
2005-01-13,13573.2803
2005-01-14,13494.7803
2005-01-17,13621.6504
2005-01-18,13604.2197
2005-01-19,13678.6299
2005-01-20,13543.5898
2005-01-21,13481.0195
2005-01-24,13386.9902
2005-01-25,13584.0596
2005-01-26,13623.6797
2005-01-27,13628.9102
2005-01-28,13650.0596
2005-01-31,13721.6904
2005-02-01,13578.2598
2005-02-02,13555.7998
2005-02-03,13515.3301
2005-02-04,13585.1699
2005-02-07,13795.0000
2005-02-08,13845.6299
2005-02-14,14017.2305
2005-02-15,13995.8301
2005-02-16,14015.4902
2005-02-17,13967.8203
2005-02-18,14087.8701
2005-02-21,14111.6504
2005-02-22,14090.5195
2005-02-23,13957.9404
2005-02-24,14060.9102
2005-02-25,14157.0898
2005-02-28,14195.3496
2005-03-01,14061.1504
2005-03-02,13850.7803
2005-03-03,13892.3701
2005-03-04,13730.7803
2005-03-07,13771.9502
2005-03-08,13881.7100
2005-03-09,13941.4697
2005-03-10,13856.0195
2005-03-11,13890.9297
2005-03-14,13906.8496
2005-03-15,13816.7500
2005-03-16,13832.5195
2005-03-17,13817.9902
2005-03-18,13828.3701
2005-03-21,13834.3496
2005-03-22,13776.4697
2005-03-23,13603.6104
2005-03-24,13597.0996
2005-03-29,13411.8799
2005-03-30,13425.7500
2005-03-31,13516.8799
2005-04-01,13491.3496
2005-04-04,13513.4102
2005-04-06,13562.2598
2005-04-07,13602.3496
2005-04-08,13666.7197
2005-04-11,13659.9297
2005-04-12,13658.0498
2005-04-13,13799.6201
2005-04-14,13772.4004
2005-04-15,13638.7500
2005-04-18,13355.2305
2005-04-19,13444.0898
2005-04-20,13501.6299
2005-04-21,13597.3096
2005-04-22,13693.5498
2005-04-25,13750.2305
2005-04-26,13859.5801
2005-04-27,13839.6397
2005-04-28,13909.4199
2005-04-29,13908.9697
2005-05-03,13893.9805
2005-05-04,13945.0498
2005-05-05,14061.7002
2005-05-06,14033.9600
2005-05-09,14085.0898
2005-05-10,14018.3799
2005-05-11,13939.7998
2005-05-12,13968.2803
2005-05-13,13866.8096
2005-05-17,13667.0303
2005-05-18,13627.0098
2005-05-19,13698.9297
2005-05-20,13717.4199
2005-05-23,13699.1299
2005-05-24,13719.3203
2005-05-25,13562.0596
2005-05-26,13569.9902
2005-05-27,13714.7803
2005-05-30,13845.0996
2005-05-31,13867.0703
2005-06-01,13873.0703
2005-06-02,13814.5801
2005-06-03,13818.4502
2005-06-06,13860.5498
2005-06-07,13837.2900
2005-06-08,13898.5498
2005-06-09,13898.3096
2005-06-10,13934.7598
2005-06-13,13952.0195
2005-06-14,13904.8096
2005-06-15,13914.2998
2005-06-16,13833.5303
2005-06-17,13912.0303
2005-06-20,13945.7695
2005-06-21,13979.3496
2005-06-22,14161.0195
2005-06-23,14190.4404
2005-06-24,14230.2900
2005-06-27,14176.0400
2005-06-28,14287.4404
2005-06-29,14277.2803
2005-06-30,14201.0596
2005-07-04,14177.8701
2005-07-05,14124.7998
2005-07-06,14149.9297
2005-07-07,14030.8096
2005-07-08,13964.4697
2005-07-11,14157.2402
2005-07-12,14146.9502
2005-07-13,14307.2998
2005-07-14,14491.5400
2005-07-15,14504.2900
2005-07-18,14567.0000
2005-07-19,14567.7402
2005-07-20,14602.7002
2005-07-21,14620.1397
2005-07-22,14786.4600
2005-07-25,14794.0303
2005-07-26,14769.9297
2005-07-27,14801.8604
2005-07-28,14813.3203
2005-07-29,14880.9805
2005-08-01,14978.8799
2005-08-02,15137.0801
2005-08-03,15118.5000
2005-08-04,15111.5400
2005-08-05,15051.3203
2005-08-08,15108.9404
2005-08-09,15047.8398
2005-08-10,15346.4102
2005-08-11,15445.2002
2005-08-12,15450.9502
2005-08-15,15466.0596
2005-08-16,15443.6201
2005-08-17,15449.5801
2005-08-18,15148.0898
2005-08-19,15038.6104
2005-08-22,15218.6299
2005-08-23,14973.8897
2005-08-24,14873.8496
2005-08-25,14889.0996
2005-08-26,14982.8897
2005-08-29,14836.9697
2005-08-30,14922.2197
2005-08-31,14903.5498
2005-09-01,15143.7500
2005-09-02,15221.8897
2005-09-05,15227.8301
2005-09-06,15160.7803
2005-09-07,15224.5703
2005-09-08,15166.1699
2005-09-09,15165.7695
2005-09-12,15199.7900
2005-09-13,15070.5596
2005-09-14,15086.6201
2005-09-15,15041.0195
2005-09-16,14983.2002
2005-09-20,15241.8604
2005-09-21,15223.6201
2005-09-22,15179.9502
2005-09-23,15143.9697
2005-09-26,15274.3096
2005-09-27,15189.8799
2005-09-28,15221.4600
2005-09-29,15431.2500
2005-09-30,15428.5195
2005-10-03,15394.3897
2005-10-04,15382.2100
2005-10-05,15161.0303
2005-10-06,14839.2998
2005-10-07,14847.7900
2005-10-10,14898.7695
2005-10-12,14575.0195
2005-10-13,14621.8301
2005-10-14,14485.8799
2005-10-17,14541.3496
2005-10-18,14597.4004
2005-10-19,14372.7598
2005-10-20,14408.9404
2005-10-21,14487.8496
2005-10-24,14402.3496
2005-10-25,14424.8799
2005-10-26,14458.1397
2005-10-27,14381.0596
2005-10-28,14215.8301
2005-10-31,14386.3701
2005-11-01,14572.2598
2005-11-02,14597.4805
2005-11-03,14601.5898
2005-11-04,14585.7900
2005-11-07,14365.7900
2005-11-08,14403.2002
2005-11-09,14597.5498
2005-11-10,14633.3301
2005-11-11,14740.5996
2005-11-14,14629.4902
2005-11-15,14627.4102
2005-11-16,14650.5400
2005-11-17,14787.9805
2005-11-18,14883.3203
2005-11-21,14885.5703
2005-11-22,14885.6504
2005-11-23,15062.3496
2005-11-24,15084.3897
2005-11-25,15081.4697
2005-11-28,15100.0000
2005-11-29,15028.7598
2005-11-30,14937.1397
2005-12-01,15068.0303
2005-12-02,15200.3799
2005-12-05,15158.8203
2005-12-06,14990.6104
2005-12-07,15134.9502
2005-12-08,14879.1602
2005-12-09,14910.5098
2005-12-12,14984.4004
2005-12-13,14942.6201
2005-12-14,14976.2598
2005-12-15,15059.0195
2005-12-16,15029.8096
2005-12-19,15182.8897
2005-12-20,15169.1699
2005-12-21,15221.4199
2005-12-22,15182.5303
2005-12-23,15183.5801
2005-12-28,15101.5400
2005-12-29,15045.5898
2005-12-30,14876.4297
2006-01-03,14944.7695
2006-01-04,15200.0596
2006-01-05,15271.1299
2006-01-06,15344.4404
2006-01-09,15547.4297
2006-01-10,15569.9102
2006-01-11,15650.8799
2006-01-12,15719.3701
2006-01-13,15787.9697
2006-01-16,15777.7197
2006-01-17,15576.2002
2006-01-18,15481.2100
2006-01-19,15670.4199
2006-01-20,15662.0801
2006-01-23,15464.7695
2006-01-24,15530.5703
2006-01-25,15520.3897
2006-01-26,15520.0703
2006-01-27,15753.1397
2006-02-01,15742.2998
2006-02-02,15691.6904
2006-02-03,15429.7305
2006-02-06,15548.0596
2006-02-07,15517.0098
2006-02-08,15373.4404
2006-02-09,15413.4297
2006-02-10,15425.9502
2006-02-13,15312.0898
2006-02-14,15420.3203
2006-02-15,15423.2598
2006-02-16,15450.8799
2006-02-17,15475.6904
2006-02-20,15598.6699
2006-02-21,15627.2402
2006-02-22,15635.7197
2006-02-23,15812.5303
2006-02-24,15856.0498
2006-02-27,15949.8897
2006-02-28,15918.4805
2006-03-01,15818.0898
2006-03-02,15882.4502
2006-03-03,15802.0000
2006-03-06,15811.8301
2006-03-07,15602.3604
2006-03-08,15493.0898
2006-03-09,15510.1299
2006-03-10,15445.0498
2006-03-13,15542.0703
2006-03-14,15519.7598
2006-03-15,15720.3604
2006-03-16,15729.0400
2006-03-17,15801.6602
2006-03-20,15929.9502
2006-03-21,15922.7500
2006-03-22,15642.8096
2006-03-23,15771.1699
2006-03-24,15716.4600
2006-03-27,15815.8701
2006-03-28,15856.5801
2006-03-29,15745.1104
2006-03-30,15880.6904
2006-03-31,15805.0400
2006-04-03,16063.7500
2006-04-04,16100.0898
2006-04-05,16100.0898
2006-04-06,16411.1309
2006-04-07,16471.7793
2006-04-10,16521.5898
2006-04-11,16475.8106
2006-04-12,16310.7598
2006-04-13,16429.4492
2006-04-18,16637.5293
2006-04-19,16830.4395
2006-04-20,16944.3398
2006-04-21,16912.1504
2006-04-24,16705.6699
2006-04-25,16577.7695
2006-04-26,16672.6602
2006-04-27,16742.8496
2006-04-28,16661.3008
2006-05-02,16868.0391
2006-05-03,17026.9805
2006-05-04,17013.9297
2006-05-08,17301.7891
2006-05-09,17133.9902
2006-05-10,17080.5898
2006-05-11,17140.7793
2006-05-12,16901.8496
2006-05-15,16494.8398
2006-05-16,16393.1094
2006-05-17,16615.5508
2006-05-18,16266.5195
2006-05-19,16313.3604
2006-05-22,15805.5195
2006-05-23,15864.5596
2006-05-24,15822.6397
2006-05-25,15696.8897
2006-05-26,15895.0996
2006-05-29,15963.7695
2006-05-30,15857.8897
2006-06-01,15645.2695
2006-06-02,15912.7100
2006-06-05,16016.2305
2006-06-06,15973.1104
2006-06-07,15816.5498
2006-06-08,15450.1104
2006-06-09,15628.6904
2006-06-12,15621.4404
2006-06-13,15234.4199
2006-06-14,15247.9199
2006-06-15,15435.0801
2006-06-16,15842.6504
2006-06-19,15768.8604
2006-06-20,15608.9697
2006-06-21,15659.3604
2006-06-22,15826.7002
2006-06-23,15808.8096
2006-06-26,15804.8096
2006-06-27,15774.7002
2006-06-28,15742.6602
2006-06-29,15865.2197
2006-06-30,16267.6201
2006-07-03,16326.6602
2006-07-04,16368.9805
2006-07-05,16267.1797
2006-07-06,16440.9902
2006-07-07,16459.7793
2006-07-10,16603.8106
2006-07-11,16490.1309
2006-07-12,16522.2109
2006-07-13,16305.4805
2006-07-14,16135.7100
2006-07-17,16064.8203
2006-07-18,16043.9404
2006-07-19,16097.5400
2006-07-20,16472.6191
2006-07-21,16464.1797
2006-07-24,16480.5898
2006-07-25,16583.8594
2006-07-26,16617.2402
2006-07-27,16916.7695
2006-07-28,16955.0391
2006-07-31,16971.3398
2006-08-01,16911.3691
2006-08-02,17032.7500
2006-08-03,17048.4199
2006-08-04,16887.8008
2006-08-07,16953.5508
2006-08-08,17048.1992
2006-08-09,17346.5801
2006-08-10,17222.1406
2006-08-11,17249.9492
2006-08-14,17290.0098
2006-08-15,17274.0703
2006-08-16,17451.0293
2006-08-17,17373.0508
2006-08-18,17330.6992
2006-08-21,17007.8809
2006-08-22,17149.7500
2006-08-23,17088.3906
2006-08-24,16883.0391
2006-08-25,16955.4492
2006-08-28,16922.2891
2006-08-29,17083.2793
2006-08-30,17284.7109
2006-08-31,17392.2695
2006-09-01,17423.7207
2006-09-04,17513.8809
2006-09-05,17438.8008
2006-09-06,17258.5098
2006-09-07,17096.4395
2006-09-08,17145.7598
2006-09-11,16948.5898
2006-09-12,17075.4004
2006-09-13,17210.0391
2006-09-14,17183.4492
2006-09-15,17237.6504
2006-09-18,17387.2109
2006-09-19,17346.6992
2006-09-20,17512.9609
2006-09-21,17619.9707
2006-09-22,17600.6504
2006-09-25,17546.0391
2006-09-26,17308.0801
2006-09-27,17521.5098
2006-09-28,17530.5703
2006-09-29,17543.0508
2006-10-02,17543.0508
2006-10-03,17606.5293
2006-10-04,17629.2109
2006-10-05,17907.6699
2006-10-06,17903.3906
2006-10-09,17675.2402
2006-10-10,17823.6992
2006-10-11,17862.7891
2006-10-12,17873.0898
2006-10-13,17988.8594
2006-10-16,18010.1992
2006-10-17,18014.8398
2006-10-18,18048.0898
2006-10-19,17986.9707
2006-10-20,18113.5508
2006-10-23,18089.8496
2006-10-24,18153.4102
2006-10-25,18157.9395
2006-10-26,18353.7402
2006-10-27,18297.5508
2006-10-30,18297.5508
2006-10-31,18324.3496
2006-11-01,18453.6504
2006-11-02,18714.7793
2006-11-03,18749.6895
2006-11-06,18936.5508
2006-11-07,18939.3106
2006-11-08,18811.2402
2006-11-09,18952.8594
2006-11-10,18891.1406
2006-11-13,18868.5391
2006-11-14,18878.4199
2006-11-15,19093.0000
2006-11-16,19154.0703
2006-11-17,19182.7109
2006-11-20,18954.6309
2006-11-21,19008.3008
2006-11-22,19250.7891
2006-11-23,19265.3203
2006-11-24,19260.3008
2006-11-27,19204.0098
2006-11-28,18639.5293
2006-11-29,18780.9297
2006-11-30,18960.4805
2006-12-01,18690.8203
2006-12-04,18702.7305
2006-12-05,18944.1895
2006-12-06,19026.3594
2006-12-07,18842.9902
2006-12-08,18739.9902
2006-12-11,18924.6602
2006-12-12,18907.1699
2006-12-13,18718.1895
2006-12-14,18919.4004
2006-12-15,19110.6504
2006-12-18,19192.9102
2006-12-19,18964.5508
2006-12-20,19240.1191
2006-12-21,19222.8398
2006-12-22,19320.5195
2006-12-27,19725.7305
2006-12-28,20001.9102
2006-12-29,19964.7207
2007-01-02,20310.1797
2007-01-03,20413.3906
2007-01-04,20025.5801
2007-01-05,20211.2793
2007-01-08,20029.6602
2007-01-09,19898.0801
2007-01-10,19568.3398
2007-01-11,19385.3691
2007-01-12,19613.4102
2007-01-15,20068.5606
2007-01-16,20027.9492
2007-01-17,20064.5703
2007-01-18,20277.5098
2007-01-19,20327.7207
2007-01-22,20772.2207
2007-01-23,20769.6992
2007-01-24,20821.0508
2007-01-25,20669.8301
2007-01-26,20281.1309
2007-01-29,20236.6797
2007-01-30,20460.4609
2007-01-31,20106.4199
2007-02-01,20430.1602
2007-02-02,20563.6797
2007-02-05,20455.6191
2007-02-06,20655.1992
2007-02-07,20679.6895
2007-02-08,20735.0508
2007-02-09,20677.6602
2007-02-12,20593.4102
2007-02-13,20132.2500
2007-02-14,20209.9102
2007-02-15,20538.4199
2007-02-16,20567.9102
2007-02-19,20567.9102
2007-02-21,20651.4199
2007-02-22,20809.2305
2007-02-23,20711.6504
2007-02-26,20507.9492
2007-02-27,20147.8691
2007-02-28,19651.5098
2007-03-01,19346.5996
2007-03-02,19442.0098
2007-03-05,18664.8809
2007-03-06,19058.5606
2007-03-07,18918.6406
2007-03-08,19175.1699
2007-03-09,19134.8809
2007-03-12,19442.4199
2007-03-13,19333.1406
2007-03-14,18836.9297
2007-03-15,18969.4395
2007-03-16,18953.5000
2007-03-19,19266.7402
2007-03-20,19356.9004
2007-03-21,19516.4102
2007-03-22,19690.2500
2007-03-23,19692.6406
2007-03-26,19765.8496
2007-03-27,19706.7891
2007-03-28,19553.8691
2007-03-29,19821.7793
2007-03-30,19800.9297
2007-04-02,19809.6992
2007-04-03,20002.6992
2007-04-04,20209.7109
2007-04-10,20347.8691
2007-04-11,20449.4297
2007-04-12,20380.2109
2007-04-13,20340.9707
2007-04-16,20757.5293
2007-04-17,20788.6094
2007-04-18,20777.0898
2007-04-19,20299.7109
2007-04-20,20566.5898
2007-04-23,20556.5703
2007-04-24,20572.8008
2007-04-25,20536.7793
2007-04-26,20667.2891
2007-04-27,20526.5000
2007-04-30,20318.9805
2007-05-01,20318.9805
2007-05-02,20388.4902
2007-05-03,20681.5801
2007-05-04,20841.0801
2007-05-07,20896.6406
2007-05-08,20706.3496
2007-05-09,20844.7793
2007-05-10,20746.2695
2007-05-11,20468.2109
2007-05-14,20979.2402
2007-05-15,20868.1504
2007-05-16,20937.2598
2007-05-17,20994.6094
2007-05-18,20904.8398
2007-05-21,20927.7500
2007-05-22,20843.9199
2007-05-23,20798.9707
2007-05-24,20798.9707
2007-05-25,20520.6602
2007-05-28,20529.7598
2007-05-29,20469.5898
2007-05-30,20293.7598
2007-05-31,20634.4707
2007-06-01,20602.8691
2007-06-04,20729.5898
2007-06-05,20842.1504
2007-06-06,20818.6094
2007-06-07,20800.1602
2007-06-08,20509.1504
2007-06-11,20615.4902
2007-06-12,20636.3906
2007-06-13,20578.7500
2007-06-14,20867.2598
2007-06-15,21017.0508
2007-06-18,21582.8906
2007-06-19,21582.8906
2007-06-20,21684.6699
2007-06-21,21954.6699
2007-06-22,21999.9102
2007-06-25,21822.3496
2007-06-26,21803.5703
2007-06-27,21705.5606
2007-06-28,21938.2207
2007-06-29,21772.7305
2007-07-03,22151.1406
2007-07-04,22218.5508
2007-07-05,22252.9902
2007-07-06,22531.7402
2007-07-09,22817.4297
2007-07-10,22885.8398
2007-07-11,22607.0195
2007-07-12,22809.0195
2007-07-13,23099.2891
2007-07-16,22953.9395
2007-07-17,23057.3008
2007-07-18,22841.9199
2007-07-19,23016.1992
2007-07-20,23291.9004
2007-07-23,23365.5606
2007-07-24,23472.8809
2007-07-25,23362.1797
2007-07-26,23211.6895
2007-07-27,22570.4102
2007-07-30,22739.9004
2007-07-31,23184.9395
2007-08-01,22455.3594
2007-08-02,22443.2500
2007-08-03,22538.4395
2007-08-06,21936.7305
2007-08-07,21907.9902
2007-08-08,22536.6699
2007-08-09,22439.3594
2007-08-10,21792.7109
2007-08-13,21891.0996
2007-08-14,22007.3203
2007-08-15,21375.7207
2007-08-16,20672.3906
2007-08-17,20387.1309
2007-08-20,21595.6309
2007-08-21,21729.3496
2007-08-22,22346.8809
2007-08-23,22966.9707
2007-08-24,22921.8906
2007-08-27,23577.7305
2007-08-28,23363.7598
2007-08-29,23020.5996
2007-08-30,23484.5391
2007-08-31,23984.1406
2007-09-03,23904.0898
2007-09-04,23886.0703
2007-09-05,24069.1699
2007-09-06,24050.4004
2007-09-07,23982.6094
2007-09-10,23999.6992
2007-09-11,23952.2402
2007-09-12,24310.1406
2007-09-13,24537.0195
2007-09-14,24898.1094
2007-09-17,24599.3398
2007-09-18,24576.8496
2007-09-19,25554.6406
2007-09-20,25701.1309
2007-09-21,25843.7793
2007-09-24,26551.9395
2007-09-25,26430.2891
2007-09-26,26430.2891
2007-09-27,27065.1504
2007-09-28,27142.4707
2007-10-01,27142.4707
2007-10-02,28199.7500
2007-10-03,27479.9395
2007-10-04,26973.9805
2007-10-05,27831.5195
2007-10-08,27770.2891
2007-10-09,28228.0391
2007-10-10,28569.3301
2007-10-11,29133.0195
2007-10-12,28838.3691
2007-10-15,29540.7793
2007-10-16,28954.5508
2007-10-17,29298.7109
2007-10-18,29465.0508
2007-10-19,29465.0508
2007-10-22,28373.6309
2007-10-23,29376.8594
2007-10-24,29333.5293
2007-10-25,29854.4902
2007-10-26,30405.2207
2007-10-29,31586.9004
2007-10-30,31638.2207
2007-10-31,31352.5801
2007-11-01,31492.8809
2007-11-02,30468.3398
2007-11-05,28942.3203
2007-11-06,29438.1309
2007-11-07,29708.9297
2007-11-08,28760.2207
2007-11-09,28783.4102
2007-11-12,27665.7305
2007-11-13,27803.3496
2007-11-14,29166.0098
2007-11-15,28751.2109
2007-11-16,27614.4297
2007-11-19,27460.1699
2007-11-20,27771.2109
2007-11-21,26618.1895
2007-11-22,26004.9199
2007-11-23,26541.0898
2007-11-26,27626.6191
2007-11-27,27210.2109
2007-11-28,27371.2402
2007-11-29,28482.5391
2007-11-30,28643.6094
2007-12-03,28658.4199
2007-12-04,28879.5898
2007-12-05,29345.4492
2007-12-06,29558.9199
2007-12-07,28842.4707
2007-12-10,28501.0996
2007-12-11,29226.8398
2007-12-12,28521.0606
2007-12-13,27744.4492
2007-12-14,27563.6406
2007-12-17,26596.5801
2007-12-18,26732.8691
2007-12-19,27029.2598
2007-12-20,27017.0898
2007-12-21,27626.9199
2007-12-24,28128.8008
2007-12-27,27842.9297
2007-12-28,27370.5996
2007-12-31,27812.6504
2008-01-02,27560.5195
2008-01-03,26887.2793
2008-01-04,27519.6895
2008-01-07,27179.4902
2008-01-08,27112.9004
2008-01-09,27615.8496
2008-01-10,27230.8594
2008-01-11,26867.0098
2008-01-14,26468.1309
2008-01-15,25837.7793
2008-01-16,24450.8496
2008-01-17,25114.9805
2008-01-18,25201.8691
2008-01-21,23818.8594
2008-01-22,21757.6309
2008-01-23,24090.1699
2008-01-24,23539.2695
2008-01-25,25122.3691
2008-01-28,24053.6094
2008-01-29,24291.8008
2008-01-30,23653.6895
2008-01-31,23455.7402
2008-02-01,24123.5801
2008-02-04,25032.0801
2008-02-05,24808.6992
2008-02-06,23469.4609
2008-02-11,22616.1094
2008-02-12,22921.6699
2008-02-13,23169.5508
2008-02-14,24021.6797
2008-02-15,24148.4297
2008-02-18,23759.2500
2008-02-19,24123.1699
2008-02-20,23590.5801
2008-02-21,23623.0000
2008-02-22,23305.0391
2008-02-25,23269.1406
2008-02-26,23714.7500
2008-02-27,24483.8398
2008-02-28,24591.6895
2008-02-29,24331.6699
2008-03-03,23584.9707
2008-03-04,23119.8691
2008-03-05,23114.3398
2008-03-06,23342.7305
2008-03-07,22501.3301
2008-03-10,22705.0508
2008-03-11,22995.3496
2008-03-12,23422.7598
2008-03-13,22301.6406
2008-03-14,22237.1094
2008-03-17,21084.6094
2008-03-18,21384.6094
2008-03-19,21866.9395
2008-03-20,21108.2207
2008-03-24,21108.2207
2008-03-25,22464.5195
2008-03-26,22617.0098
2008-03-27,22664.2207
2008-03-28,23285.9492
2008-03-31,22849.1992
2008-04-01,23137.4609
2008-04-02,23872.4297
2008-04-03,24264.6309
2008-04-04,24264.6309
2008-04-07,24578.7598
2008-04-08,24311.6895
2008-04-09,23984.5703
2008-04-10,24187.0996
2008-04-11,24667.7891
2008-04-14,23811.1992
2008-04-15,23901.3301
2008-04-16,23878.3496
2008-04-17,24258.9609
2008-04-18,24197.7793
2008-04-21,24721.6699
2008-04-22,24939.1504
2008-04-23,25289.2402
2008-04-24,25680.7793
2008-04-25,25516.7793
2008-04-28,25666.2891
2008-04-29,25914.1504
2008-04-30,25755.3496
2008-05-01,25755.3496
2008-05-02,26241.0195
2008-05-05,26183.9492
2008-05-06,26262.1309
2008-05-07,25610.2109
2008-05-08,25449.7891
2008-05-09,25063.1699
2008-05-12,25063.1699
2008-05-13,25552.7695
2008-05-14,25533.4805
2008-05-15,25513.7109
2008-05-16,25618.8594
2008-05-19,25742.2305
2008-05-20,25169.4609
2008-05-21,25460.2891
2008-05-22,25043.1191
2008-05-23,24714.0703
2008-05-26,24127.3106
2008-05-27,24282.0391
2008-05-28,24249.5098
2008-05-29,24383.9902
2008-05-30,24533.1191
2008-06-02,24831.3594
2008-06-03,24375.7598
2008-06-04,24123.2500
2008-06-05,24255.2891
2008-06-06,24402.1797
2008-06-10,23375.5195
2008-06-11,23327.5996
2008-06-12,23023.8594
2008-06-13,22592.3008
2008-06-16,23029.6895
2008-06-17,23057.9902
2008-06-18,23325.8008
2008-06-19,22797.6094
2008-06-20,22745.5996
2008-06-23,22714.9609
2008-06-24,22456.0195
2008-06-25,22635.1602
2008-06-26,22455.6699
2008-06-27,22042.3496
2008-06-30,22102.0098
2008-07-02,21704.4492
2008-07-03,21242.7793
2008-07-04,21423.8203
2008-07-07,21913.0606
2008-07-08,21220.8106
2008-07-09,21805.8106
2008-07-10,21821.7793
2008-07-11,22184.5508
2008-07-14,22014.4609
2008-07-15,21174.7695
2008-07-16,21223.5000
2008-07-17,21734.7207
2008-07-18,21874.1895
2008-07-21,22532.9004
2008-07-22,22527.4805
2008-07-23,23134.5508
2008-07-24,23087.7207
2008-07-25,22740.7109
2008-07-28,22687.2109
2008-07-29,22258.0000
2008-07-30,22690.5996
2008-07-31,22731.0996
2008-08-01,22862.5996
2008-08-04,22514.9199
2008-08-05,21949.7500
2008-08-07,22104.1992
2008-08-08,21885.2109
2008-08-11,21859.3398
2008-08-12,21640.8906
2008-08-13,21293.3203
2008-08-14,21392.7109
2008-08-15,21160.5801
2008-08-18,20930.6699
2008-08-19,20484.3691
2008-08-20,20931.2598
2008-08-21,20392.0606
2008-08-22,20392.0606
2008-08-25,21104.7891
2008-08-26,21056.6602
2008-08-27,21464.7207
2008-08-28,20972.2891
2008-08-29,21261.8906
2008-09-01,20906.3106
2008-09-02,21042.4609
2008-09-03,20585.0606
2008-09-04,20389.4805
2008-09-05,19933.2793
2008-09-08,20794.2695
2008-09-09,20491.1094
2008-09-10,19999.7793
2008-09-11,19388.7207
2008-09-12,19352.9004
2008-09-16,18300.6094
2008-09-17,17637.1895
2008-09-18,17632.4609
2008-09-19,19327.7305
2008-09-22,19632.1992
2008-09-23,18872.8496
2008-09-24,18961.9902
2008-09-25,18934.4297
2008-09-26,18682.0898
2008-09-29,17880.6797
2008-09-30,18016.2109
2008-10-02,18211.1094
2008-10-03,17682.4004
2008-10-06,16803.7598
2008-10-07,16803.7598
2008-10-08,15431.7305
2008-10-09,15943.2402
2008-10-10,14796.8701
2008-10-13,16312.1602
2008-10-14,16832.8809
2008-10-15,15998.2998
2008-10-16,15230.5195
2008-10-17,14554.2100
2008-10-20,15323.0098
2008-10-21,15041.1699
2008-10-22,14266.5996
2008-10-23,13760.4902
2008-10-24,12618.3799
2008-10-27,11015.8398
2008-10-28,12596.2900
2008-10-29,12702.0703
2008-10-30,14329.8496
2008-10-31,13968.6699
2008-11-03,14344.3701
2008-11-04,14384.3398
2008-11-05,14840.1602
2008-11-06,13790.0400
2008-11-07,14243.4297
2008-11-10,14744.6299
2008-11-11,14040.9004
2008-11-12,13939.0898
2008-11-13,13221.3496
2008-11-14,13542.6602
2008-11-17,13529.5303
2008-11-18,12915.8897
2008-11-19,12815.7998
2008-11-20,12298.5596
2008-11-21,12659.2002
2008-11-24,12457.9404
2008-11-25,12878.5996
2008-11-26,13369.4502
2008-11-27,13552.0596
2008-11-28,13888.2402
2008-12-01,14108.8398
2008-12-02,13405.8496
2008-12-03,13588.6602
2008-12-04,13509.7803
2008-12-05,13846.0898
2008-12-08,15044.8701
2008-12-09,14753.2197
2008-12-10,15577.7402
2008-12-11,15613.9004
2008-12-12,14758.3897
2008-12-15,15046.9502
2008-12-16,15130.2100
2008-12-17,15460.5195
2008-12-18,15497.8096
2008-12-19,15127.5098
2008-12-22,14622.3897
2008-12-23,14220.7900
2008-12-24,14184.1397
2008-12-26,14184.1397
2008-12-29,14328.4805
2008-12-30,14235.5000
2008-12-31,14387.4805
2009-01-02,15042.8096
2009-01-05,15563.3096
2009-01-06,15509.5098
2009-01-07,14987.4600
2009-01-08,14415.9102
2009-01-09,14377.4404
2009-01-12,13971.0000
2009-01-13,13668.0498
2009-01-14,13704.6104
2009-01-15,13242.9600
2009-01-16,13255.5098
2009-01-19,13339.9902
2009-01-20,12959.7695
2009-01-21,12583.6299
2009-01-22,12657.9902
2009-01-23,12578.5996
2009-01-29,13154.4297
2009-01-30,13278.2100
2009-02-02,12861.4902
2009-02-03,12776.8897
2009-02-04,13063.8897
